,direction,age,sex,year,estimate
1168,Arrivals,80-84 years,TOTAL,2019,564
1169,Arrivals,80-84 years,TOTAL,2020,284
1170,Arrivals,80-84 years,TOTAL,2021,219
1171,Arrivals,80-84 years,TOTAL,2022,353
1172,Arrivals,80-84 years,TOTAL,2023,424
1173,Arrivals,85-89 years,Female,2001,57
1174,Arrivals,85-89 years,Female,2002,56
1175,Arrivals,85-89 years,Female,2003,57
1176,Arrivals,85-89 years,Female,2004,50
1177,Arrivals,85-89 years,Female,2005,64
1178,Arrivals,85-89 years,Female,2006,62
1179,Arrivals,85-89 years,Female,2007,74
1180,Arrivals,85-89 years,Female,2008,68
1181,Arrivals,85-89 years,Female,2009,54
1182,Arrivals,85-89 years,Female,2010,60
1183,Arrivals,85-89 years,Female,2011,48
1184,Arrivals,85-89 years,Female,2012,55
1185,Arrivals,85-89 years,Female,2013,68
1186,Arrivals,85-89 years,Female,2014,61
1187,Arrivals,85-89 years,Female,2015,67
1188,Arrivals,85-89 years,Female,2016,80
1189,Arrivals,85-89 years,Female,2017,81
1190,Arrivals,85-89 years,Female,2018,66
1191,Arrivals,85-89 years,Female,2019,115
1192,Arrivals,85-89 years,Female,2020,62
1193,Arrivals,85-89 years,Female,2021,52
1194,Arrivals,85-89 years,Female,2022,103
1195,Arrivals,85-89 years,Female,2023,106
1196,Arrivals,85-89 years,Male,2001,32
1197,Arrivals,85-89 years,Male,2002,37
1198,Arrivals,85-89 years,Male,2003,46
1199,Arrivals,85-89 years,Male,2004,46
1200,Arrivals,85-89 years,Male,2005,33
1201,Arrivals,85-89 years,Male,2006,45
1202,Arrivals,85-89 years,Male,2007,49
1203,Arrivals,85-89 years,Male,2008,46
1204,Arrivals,85-89 years,Male,2009,48
1205,Arrivals,85-89 years,Male,2010,42
1206,Arrivals,85-89 years,Male,2011,46
1207,Arrivals,85-89 years,Male,2012,41
1208,Arrivals,85-89 years,Male,2013,47
1209,Arrivals,85-89 years,Male,2014,41
1210,Arrivals,85-89 years,Male,2015,52
1211,Arrivals,85-89 years,Male,2016,58
1212,Arrivals,85-89 years,Male,2017,70
1213,Arrivals,85-89 years,Male,2018,42
1214,Arrivals,85-89 years,Male,2019,79
1215,Arrivals,85-89 years,Male,2020,36
1216,Arrivals,85-89 years,Male,2021,43
1217,Arrivals,85-89 years,Male,2022,74
1218,Arrivals,85-89 years,Male,2023,76
1219,Arrivals,85-89 years,TOTAL,2001,89
1220,Arrivals,85-89 years,TOTAL,2002,93
1221,Arrivals,85-89 years,TOTAL,2003,103
1222,Arrivals,85-89 years,TOTAL,2004,96
1223,Arrivals,85-89 years,TOTAL,2005,97
1224,Arrivals,85-89 years,TOTAL,2006,107
1225,Arrivals,85-89 years,TOTAL,2007,123
1226,Arrivals,85-89 years,TOTAL,2008,114
1227,Arrivals,85-89 years,TOTAL,2009,102
1228,Arrivals,85-89 years,TOTAL,2010,102
1229,Arrivals,85-89 years,TOTAL,2011,94
1230,Arrivals,85-89 years,TOTAL,2012,96
1231,Arrivals,85-89 years,TOTAL,2013,115
1232,Arrivals,85-89 years,TOTAL,2014,102
1233,Arrivals,85-89 years,TOTAL,2015,119
1234,Arrivals,85-89 years,TOTAL,2016,138
1235,Arrivals,85-89 years,TOTAL,2017,151
1236,Arrivals,85-89 years,TOTAL,2018,108
1237,Arrivals,85-89 years,TOTAL,2019,194
1238,Arrivals,85-89 years,TOTAL,2020,98
1239,Arrivals,85-89 years,TOTAL,2021,95
1240,Arrivals,85-89 years,TOTAL,2022,176
1241,Arrivals,85-89 years,TOTAL,2023,182
1242,Arrivals,90+ years,Female,2001,30
1243,Arrivals,90+ years,Female,2002,59
1244,Arrivals,90+ years,Female,2003,54
1245,Arrivals,90+ years,Female,2004,35
1246,Arrivals,90+ years,Female,2005,41
1247,Arrivals,90+ years,Female,2006,27
1248,Arrivals,90+ years,Female,2007,22
1249,Arrivals,90+ years,Female,2008,32
1250,Arrivals,90+ years,Female,2009,27
1251,Arrivals,90+ years,Female,2010,28
1252,Arrivals,90+ years,Female,2011,32
1253,Arrivals,90+ years,Female,2012,24
1254,Arrivals,90+ years,Female,2013,19
1255,Arrivals,90+ years,Female,2014,28
1256,Arrivals,90+ years,Female,2015,25
1257,Arrivals,90+ years,Female,2016,21
1258,Arrivals,90+ years,Female,2017,26
1259,Arrivals,90+ years,Female,2018,20
1260,Arrivals,90+ years,Female,2019,40
1261,Arrivals,90+ years,Female,2020,23
1262,Arrivals,90+ years,Female,2021,13
1263,Arrivals,90+ years,Female,2022,37
1264,Arrivals,90+ years,Female,2023,33
1265,Arrivals,90+ years,Male,2001,23
1266,Arrivals,90+ years,Male,2002,41
1267,Arrivals,90+ years,Male,2003,40
1268,Arrivals,90+ years,Male,2004,26
1269,Arrivals,90+ years,Male,2005,28
1270,Arrivals,90+ years,Male,2006,26
1271,Arrivals,90+ years,Male,2007,22
1272,Arrivals,90+ years,Male,2008,14
1273,Arrivals,90+ years,Male,2009,16
1274,Arrivals,90+ years,Male,2010,16
1275,Arrivals,90+ years,Male,2011,23
1276,Arrivals,90+ years,Male,2012,23
1277,Arrivals,90+ years,Male,2013,18
1278,Arrivals,90+ years,Male,2014,28
1279,Arrivals,90+ years,Male,2015,12
1280,Arrivals,90+ years,Male,2016,13
1281,Arrivals,90+ years,Male,2017,17
1282,Arrivals,90+ years,Male,2018,16
1283,Arrivals,90+ years,Male,2019,14
1284,Arrivals,90+ years,Male,2020,16
1285,Arrivals,90+ years,Male,2021,15
1286,Arrivals,90+ years,Male,2022,25
1287,Arrivals,90+ years,Male,2023,17
1288,Arrivals,90+ years,TOTAL,2001,53
1289,Arrivals,90+ years,TOTAL,2002,100
1290,Arrivals,90+ years,TOTAL,2003,94
1291,Arrivals,90+ years,TOTAL,2004,61
1292,Arrivals,90+ years,TOTAL,2005,69
1293,Arrivals,90+ years,TOTAL,2006,53
1294,Arrivals,90+ years,TOTAL,2007,44
1295,Arrivals,90+ years,TOTAL,2008,46
1296,Arrivals,90+ years,TOTAL,2009,43
1297,Arrivals,90+ years,TOTAL,2010,44
1298,Arrivals,90+ years,TOTAL,2011,55
1299,Arrivals,90+ years,TOTAL,2012,47
1300,Arrivals,90+ years,TOTAL,2013,37
1301,Arrivals,90+ years,TOTAL,2014,56
1302,Arrivals,90+ years,TOTAL,2015,37
1303,Arrivals,90+ years,TOTAL,2016,34
1304,Arrivals,90+ years,TOTAL,2017,43
1305,Arrivals,90+ years,TOTAL,2018,36
1306,Arrivals,90+ years,TOTAL,2019,54
1307,Arrivals,90+ years,TOTAL,2020,39
1308,Arrivals,90+ years,TOTAL,2021,28
1309,Arrivals,90+ years,TOTAL,2022,62
1310,Arrivals,90+ years,TOTAL,2023,49
1311,Arrivals,TOTAL,Female,2001,56000
1312,Arrivals,TOTAL,Female,2002,64984
1313,Arrivals,TOTAL,Female,2003,59400
1314,Arrivals,TOTAL,Female,2004,51352
1315,Arrivals,TOTAL,Female,2005,51581
1316,Arrivals,TOTAL,Female,2006,54727
1317,Arrivals,TOTAL,Female,2007,55648
1318,Arrivals,TOTAL,Female,2008,58175
1319,Arrivals,TOTAL,Female,2009,53048
1320,Arrivals,TOTAL,Female,2010,49079
1321,Arrivals,TOTAL,Female,2011,49040
1322,Arrivals,TOTAL,Female,2012,49360
1323,Arrivals,TOTAL,Female,2013,53445
1324,Arrivals,TOTAL,Female,2014,60317
1325,Arrivals,TOTAL,Female,2015,66638
1326,Arrivals,TOTAL,Female,2016,70292
1327,Arrivals,TOTAL,Female,2017,68610
1328,Arrivals,TOTAL,Female,2018,67763
1329,Arrivals,TOTAL,Female,2019,80300
1330,Arrivals,TOTAL,Female,2020,45238
1331,Arrivals,TOTAL,Female,2021,27279
1332,Arrivals,TOTAL,Female,2022,58191
1333,Arrivals,TOTAL,Female,2023,88477
1334,Arrivals,TOTAL,Male,2001,58597
1335,Arrivals,TOTAL,Male,2002,69062
1336,Arrivals,TOTAL,Male,2003,61191
1337,Arrivals,TOTAL,Male,2004,52144
1338,Arrivals,TOTAL,Male,2005,52401
1339,Arrivals,TOTAL,Male,2006,55960
1340,Arrivals,TOTAL,Male,2007,57802
1341,Arrivals,TOTAL,Male,2008,61819
1342,Arrivals,TOTAL,Male,2009,55217
1343,Arrivals,TOTAL,Male,2010,51420
1344,Arrivals,TOTAL,Male,2011,51166
1345,Arrivals,TOTAL,Male,2012,52402
1346,Arrivals,TOTAL,Male,2013,56837
1347,Arrivals,TOTAL,Male,2014,67863
1348,Arrivals,TOTAL,Male,2015,73487
1349,Arrivals,TOTAL,Male,2016,72832
1350,Arrivals,TOTAL,Male,2017,71492
1351,Arrivals,TOTAL,Male,2018,71251
1352,Arrivals,TOTAL,Male,2019,85442
1353,Arrivals,TOTAL,Male,2020,46206
1354,Arrivals,TOTAL,Male,2021,28180
1355,Arrivals,TOTAL,Male,2022,60275
1356,Arrivals,TOTAL,Male,2023,100790
1357,Arrivals,TOTAL,TOTAL,2001,114597
1358,Arrivals,TOTAL,TOTAL,2002,134046
1359,Arrivals,TOTAL,TOTAL,2003,120591
1360,Arrivals,TOTAL,TOTAL,2004,103496
1361,Arrivals,TOTAL,TOTAL,2005,103982
1362,Arrivals,TOTAL,TOTAL,2006,110687
1363,Arrivals,TOTAL,TOTAL,2007,113450
1364,Arrivals,TOTAL,TOTAL,2008,119994
1365,Arrivals,TOTAL,TOTAL,2009,108265
1366,Arrivals,TOTAL,TOTAL,2010,100499
1367,Arrivals,TOTAL,TOTAL,2011,100206
1368,Arrivals,TOTAL,TOTAL,2012,101762
1369,Arrivals,TOTAL,TOTAL,2013,110282
1370,Arrivals,TOTAL,TOTAL,2014,128180
1371,Arrivals,TOTAL,TOTAL,2015,140125
1372,Arrivals,TOTAL,TOTAL,2016,143124
1373,Arrivals,TOTAL,TOTAL,2017,140102
1374,Arrivals,TOTAL,TOTAL,2018,139014
1375,Arrivals,TOTAL,TOTAL,2019,165742
1376,Arrivals,TOTAL,TOTAL,2020,91444
1377,Arrivals,TOTAL,TOTAL,2021,55459
1378,Arrivals,TOTAL,TOTAL,2022,118467
1379,Arrivals,TOTAL,TOTAL,2023,189267
1380,Departures,0-4 years,Female,2001,3033
1381,Departures,0-4 years,Female,2002,2490
1382,Departures,0-4 years,Female,2003,2652
1383,Departures,0-4 years,Female,2004,3013
1384,Departures,0-4 years,Female,2005,3195
1385,Departures,0-4 years,Female,2006,3187
1386,Departures,0-4 years,Female,2007,3606
1387,Departures,0-4 years,Female,2008,3872
1388,Departures,0-4 years,Female,2009,3178
1389,Departures,0-4 years,Female,2010,3494
1390,Departures,0-4 years,Female,2011,4343
1391,Departures,0-4 years,Female,2012,4325
1392,Departures,0-4 years,Female,2013,3579
1393,Departures,0-4 years,Female,2014,2849
1394,Departures,0-4 years,Female,2015,2726
1395,Departures,0-4 years,Female,2016,2666
1396,Departures,0-4 years,Female,2017,2807
1397,Departures,0-4 years,Female,2018,2821
1398,Departures,0-4 years,Female,2019,2769
1399,Departures,0-4 years,Female,2020,1457
1400,Departures,0-4 years,Female,2021,1700
1401,Departures,0-4 years,Female,2022,2864
1402,Departures,0-4 years,Female,2023,2659
1403,Departures,0-4 years,Male,2001,3188
1404,Departures,0-4 years,Male,2002,2696
1405,Departures,0-4 years,Male,2003,2823
1406,Departures,0-4 years,Male,2004,3174
1407,Departures,0-4 years,Male,2005,3269
1408,Departures,0-4 years,Male,2006,3426
1409,Departures,0-4 years,Male,2007,3742
1410,Departures,0-4 years,Male,2008,3994
1411,Departures,0-4 years,Male,2009,3222
1412,Departures,0-4 years,Male,2010,3717
1413,Departures,0-4 years,Male,2011,4527
1414,Departures,0-4 years,Male,2012,4324
1415,Departures,0-4 years,Male,2013,3687
1416,Departures,0-4 years,Male,2014,2998
1417,Departures,0-4 years,Male,2015,2837
1418,Departures,0-4 years,Male,2016,2748
1419,Departures,0-4 years,Male,2017,2947
1420,Departures,0-4 years,Male,2018,2929
1421,Departures,0-4 years,Male,2019,3042
1422,Departures,0-4 years,Male,2020,1468
1423,Departures,0-4 years,Male,2021,1918
1424,Departures,0-4 years,Male,2022,2959
1425,Departures,0-4 years,Male,2023,2760
1426,Departures,0-4 years,TOTAL,2001,6221
1427,Departures,0-4 years,TOTAL,2002,5186
1428,Departures,0-4 years,TOTAL,2003,5475
1429,Departures,0-4 years,TOTAL,2004,6187
1430,Departures,0-4 years,TOTAL,2005,6464
1431,Departures,0-4 years,TOTAL,2006,6613
1432,Departures,0-4 years,TOTAL,2007,7348
1433,Departures,0-4 years,TOTAL,2008,7866
1434,Departures,0-4 years,TOTAL,2009,6400
1435,Departures,0-4 years,TOTAL,2010,7211
1436,Departures,0-4 years,TOTAL,2011,8870
1437,Departures,0-4 years,TOTAL,2012,8649
1438,Departures,0-4 years,TOTAL,2013,7266
1439,Departures,0-4 years,TOTAL,2014,5847
1440,Departures,0-4 years,TOTAL,2015,5563
1441,Departures,0-4 years,TOTAL,2016,5414
1442,Departures,0-4 years,TOTAL,2017,5754
1443,Departures,0-4 years,TOTAL,2018,5750
1444,Departures,0-4 years,TOTAL,2019,5811
1445,Departures,0-4 years,TOTAL,2020,2925
1446,Departures,0-4 years,TOTAL,2021,3618
1447,Departures,0-4 years,TOTAL,2022,5823
1448,Departures,0-4 years,TOTAL,2023,5420
1449,Departures,10-14 years,Female,2001,2086
1450,Departures,10-14 years,Female,2002,1798
1451,Departures,10-14 years,Female,2003,2149
1452,Departures,10-14 years,Female,2004,2582
1453,Departures,10-14 years,Female,2005,2488
1454,Departures,10-14 years,Female,2006,2338
1455,Departures,10-14 years,Female,2007,2687
1456,Departures,10-14 years,Female,2008,2854
1457,Departures,10-14 years,Female,2009,2174
1458,Departures,10-14 years,Female,2010,2308
1459,Departures,10-14 years,Female,2011,2682
1460,Departures,10-14 years,Female,2012,2659
1461,Departures,10-14 years,Female,2013,2182
1462,Departures,10-14 years,Female,2014,1664
1463,Departures,10-14 years,Female,2015,1522
1464,Departures,10-14 years,Female,2016,1458
1465,Departures,10-14 years,Female,2017,1452
1466,Departures,10-14 years,Female,2018,1620
1467,Departures,10-14 years,Female,2019,1607
1468,Departures,10-14 years,Female,2020,864
1469,Departures,10-14 years,Female,2021,1198
1470,Departures,10-14 years,Female,2022,1885
1471,Departures,10-14 years,Female,2023,1682
1472,Departures,10-14 years,Male,2001,2237
1473,Departures,10-14 years,Male,2002,1966
1474,Departures,10-14 years,Male,2003,2321
1475,Departures,10-14 years,Male,2004,2665
1476,Departures,10-14 years,Male,2005,2812
1477,Departures,10-14 years,Male,2006,2518
1478,Departures,10-14 years,Male,2007,2933
1479,Departures,10-14 years,Male,2008,3135
1480,Departures,10-14 years,Male,2009,2287
1481,Departures,10-14 years,Male,2010,2452
1482,Departures,10-14 years,Male,2011,2929
1483,Departures,10-14 years,Male,2012,2723
1484,Departures,10-14 years,Male,2013,2326
1485,Departures,10-14 years,Male,2014,1795
1486,Departures,10-14 years,Male,2015,1651
1487,Departures,10-14 years,Male,2016,1555
1488,Departures,10-14 years,Male,2017,1572
1489,Departures,10-14 years,Male,2018,1689
1490,Departures,10-14 years,Male,2019,1717
1491,Departures,10-14 years,Male,2020,908
1492,Departures,10-14 years,Male,2021,1178
1493,Departures,10-14 years,Male,2022,2028
1494,Departures,10-14 years,Male,2023,1780
1495,Departures,10-14 years,TOTAL,2001,4323
1496,Departures,10-14 years,TOTAL,2002,3764
1497,Departures,10-14 years,TOTAL,2003,4470
1498,Departures,10-14 years,TOTAL,2004,5247
1499,Departures,10-14 years,TOTAL,2005,5300
1500,Departures,10-14 years,TOTAL,2006,4856
1501,Departures,10-14 years,TOTAL,2007,5620
1502,Departures,10-14 years,TOTAL,2008,5989
1503,Departures,10-14 years,TOTAL,2009,4461
1504,Departures,10-14 years,TOTAL,2010,4760
1505,Departures,10-14 years,TOTAL,2011,5611
1506,Departures,10-14 years,TOTAL,2012,5382
1507,Departures,10-14 years,TOTAL,2013,4508
1508,Departures,10-14 years,TOTAL,2014,3459
1509,Departures,10-14 years,TOTAL,2015,3173
1510,Departures,10-14 years,TOTAL,2016,3013
1511,Departures,10-14 years,TOTAL,2017,3024
1512,Departures,10-14 years,TOTAL,2018,3309
1513,Departures,10-14 years,TOTAL,2019,3324
1514,Departures,10-14 years,TOTAL,2020,1772
1515,Departures,10-14 years,TOTAL,2021,2376
1516,Departures,10-14 years,TOTAL,2022,3913
1517,Departures,10-14 years,TOTAL,2023,3463
1518,Departures,15-19 years,Female,2001,2687
1519,Departures,15-19 years,Female,2002,2528
1520,Departures,15-19 years,Female,2003,2894
1521,Departures,15-19 years,Female,2004,3183
1522,Departures,15-19 years,Female,2005,3235
1523,Departures,15-19 years,Female,2006,3295
1524,Departures,15-19 years,Female,2007,3446
1525,Departures,15-19 years,Female,2008,3614
1526,Departures,15-19 years,Female,2009,3121
1527,Departures,15-19 years,Female,2010,3423
1528,Departures,15-19 years,Female,2011,4093
1529,Departures,15-19 years,Female,2012,4064
1530,Departures,15-19 years,Female,2013,3516
1531,Departures,15-19 years,Female,2014,2832
1532,Departures,15-19 years,Female,2015,2841
1533,Departures,15-19 years,Female,2016,2896
1534,Departures,15-19 years,Female,2017,2822
1535,Departures,15-19 years,Female,2018,2928
1536,Departures,15-19 years,Female,2019,3194
1537,Departures,15-19 years,Female,2020,1606
1538,Departures,15-19 years,Female,2021,2014
1539,Departures,15-19 years,Female,2022,2579
1540,Departures,15-19 years,Female,2023,2549
1541,Departures,15-19 years,Male,2001,2978
1542,Departures,15-19 years,Male,2002,2838
1543,Departures,15-19 years,Male,2003,3310
1544,Departures,15-19 years,Male,2004,3623
1545,Departures,15-19 years,Male,2005,3610
1546,Departures,15-19 years,Male,2006,3529
1547,Departures,15-19 years,Male,2007,3898
1548,Departures,15-19 years,Male,2008,4082
1549,Departures,15-19 years,Male,2009,3626
1550,Departures,15-19 years,Male,2010,3689
1551,Departures,15-19 years,Male,2011,4423
1552,Departures,15-19 years,Male,2012,4444
1553,Departures,15-19 years,Male,2013,3764
1554,Departures,15-19 years,Male,2014,3084
1555,Departures,15-19 years,Male,2015,3040
1556,Departures,15-19 years,Male,2016,2978
1557,Departures,15-19 years,Male,2017,2963
1558,Departures,15-19 years,Male,2018,3075
1559,Departures,15-19 years,Male,2019,3328
1560,Departures,15-19 years,Male,2020,1619
1561,Departures,15-19 years,Male,2021,2084
1562,Departures,15-19 years,Male,2022,2756
1563,Departures,15-19 years,Male,2023,2451
1564,Departures,15-19 years,TOTAL,2001,5665
1565,Departures,15-19 years,TOTAL,2002,5366
1566,Departures,15-19 years,TOTAL,2003,6204
1567,Departures,15-19 years,TOTAL,2004,6806
1568,Departures,15-19 years,TOTAL,2005,6845
1569,Departures,15-19 years,TOTAL,2006,6824
1570,Departures,15-19 years,TOTAL,2007,7344
1571,Departures,15-19 years,TOTAL,2008,7696
1572,Departures,15-19 years,TOTAL,2009,6747
1573,Departures,15-19 years,TOTAL,2010,7112
1574,Departures,15-19 years,TOTAL,2011,8516
1575,Departures,15-19 years,TOTAL,2012,8508
1576,Departures,15-19 years,TOTAL,2013,7280
1577,Departures,15-19 years,TOTAL,2014,5916
1578,Departures,15-19 years,TOTAL,2015,5881
1579,Departures,15-19 years,TOTAL,2016,5874
1580,Departures,15-19 years,TOTAL,2017,5785
1581,Departures,15-19 years,TOTAL,2018,6003
1582,Departures,15-19 years,TOTAL,2019,6522
1583,Departures,15-19 years,TOTAL,2020,3225
1584,Departures,15-19 years,TOTAL,2021,4098
1585,Departures,15-19 years,TOTAL,2022,5335
1586,Departures,15-19 years,TOTAL,2023,5002
1587,Departures,20-24 years,Female,2001,7140
1588,Departures,20-24 years,Female,2002,6559
1589,Departures,20-24 years,Female,2003,7248
1590,Departures,20-24 years,Female,2004,8203
1591,Departures,20-24 years,Female,2005,8102
1592,Departures,20-24 years,Female,2006,8215
1593,Departures,20-24 years,Female,2007,8443
1594,Departures,20-24 years,Female,2008,8695
1595,Departures,20-24 years,Female,2009,7378
1596,Departures,20-24 years,Female,2010,8289
1597,Departures,20-24 years,Female,2011,9788
1598,Departures,20-24 years,Female,2012,9962
1599,Departures,20-24 years,Female,2013,8321
1600,Departures,20-24 years,Female,2014,7372
1601,Departures,20-24 years,Female,2015,7188
1602,Departures,20-24 years,Female,2016,7009
1603,Departures,20-24 years,Female,2017,7363
1604,Departures,20-24 years,Female,2018,7197
1605,Departures,20-24 years,Female,2019,7763
1606,Departures,20-24 years,Female,2020,3646
1607,Departures,20-24 years,Female,2021,3830
1608,Departures,20-24 years,Female,2022,5388
1609,Departures,20-24 years,Female,2023,5850
1610,Departures,20-24 years,Male,2001,6960
1611,Departures,20-24 years,Male,2002,6516
1612,Departures,20-24 years,Male,2003,7616
1613,Departures,20-24 years,Male,2004,8746
1614,Departures,20-24 years,Male,2005,8445
1615,Departures,20-24 years,Male,2006,8431
1616,Departures,20-24 years,Male,2007,8756
1617,Departures,20-24 years,Male,2008,9098
1618,Departures,20-24 years,Male,2009,7965
1619,Departures,20-24 years,Male,2010,8953
1620,Departures,20-24 years,Male,2011,10744
1621,Departures,20-24 years,Male,2012,10785
1622,Departures,20-24 years,Male,2013,8358
1623,Departures,20-24 years,Male,2014,7473
1624,Departures,20-24 years,Male,2015,7351
1625,Departures,20-24 years,Male,2016,7257
1626,Departures,20-24 years,Male,2017,8140
1627,Departures,20-24 years,Male,2018,7658
1628,Departures,20-24 years,Male,2019,7744
1629,Departures,20-24 years,Male,2020,4233
1630,Departures,20-24 years,Male,2021,4303
1631,Departures,20-24 years,Male,2022,5335
1632,Departures,20-24 years,Male,2023,5500
1633,Departures,20-24 years,TOTAL,2001,14100
1634,Departures,20-24 years,TOTAL,2002,13075
1635,Departures,20-24 years,TOTAL,2003,14864
1636,Departures,20-24 years,TOTAL,2004,16949
1637,Departures,20-24 years,TOTAL,2005,16547
1638,Departures,20-24 years,TOTAL,2006,16646
1639,Departures,20-24 years,TOTAL,2007,17199
1640,Departures,20-24 years,TOTAL,2008,17793
1641,Departures,20-24 years,TOTAL,2009,15343
1642,Departures,20-24 years,TOTAL,2010,17242
1643,Departures,20-24 years,TOTAL,2011,20532
1644,Departures,20-24 years,TOTAL,2012,20747
1645,Departures,20-24 years,TOTAL,2013,16679
1646,Departures,20-24 years,TOTAL,2014,14845
1647,Departures,20-24 years,TOTAL,2015,14539
1648,Departures,20-24 years,TOTAL,2016,14266
1649,Departures,20-24 years,TOTAL,2017,15503
1650,Departures,20-24 years,TOTAL,2018,14855
1651,Departures,20-24 years,TOTAL,2019,15507
1652,Departures,20-24 years,TOTAL,2020,7879
1653,Departures,20-24 years,TOTAL,2021,8133
1654,Departures,20-24 years,TOTAL,2022,10721
1655,Departures,20-24 years,TOTAL,2023,11350
1656,Departures,25-29 years,Female,2001,6763
1657,Departures,25-29 years,Female,2002,5891
1658,Departures,25-29 years,Female,2003,6040
1659,Departures,25-29 years,Female,2004,6667
1660,Departures,25-29 years,Female,2005,7131
1661,Departures,25-29 years,Female,2006,7208
1662,Departures,25-29 years,Female,2007,8008
1663,Departures,25-29 years,Female,2008,8382
1664,Departures,25-29 years,Female,2009,7446
1665,Departures,25-29 years,Female,2010,8372
1666,Departures,25-29 years,Female,2011,9325
1667,Departures,25-29 years,Female,2012,8717
1668,Departures,25-29 years,Female,2013,7653
1669,Departures,25-29 years,Female,2014,7142
1670,Departures,25-29 years,Female,2015,7529
1671,Departures,25-29 years,Female,2016,7789
1672,Departures,25-29 years,Female,2017,8543
1673,Departures,25-29 years,Female,2018,8889
1674,Departures,25-29 years,Female,2019,8895
1675,Departures,25-29 years,Female,2020,5348
1676,Departures,25-29 years,Female,2021,5540
1677,Departures,25-29 years,Female,2022,8122
1678,Departures,25-29 years,Female,2023,7869
1679,Departures,25-29 years,Male,2001,7281
1680,Departures,25-29 years,Male,2002,6331
1681,Departures,25-29 years,Male,2003,6597
1682,Departures,25-29 years,Male,2004,7611
1683,Departures,25-29 years,Male,2005,7902
1684,Departures,25-29 years,Male,2006,7909
1685,Departures,25-29 years,Male,2007,8878
1686,Departures,25-29 years,Male,2008,9502
1687,Departures,25-29 years,Male,2009,8187
1688,Departures,25-29 years,Male,2010,9730
1689,Departures,25-29 years,Male,2011,10515
1690,Departures,25-29 years,Male,2012,9939
1691,Departures,25-29 years,Male,2013,8148
1692,Departures,25-29 years,Male,2014,7939
1693,Departures,25-29 years,Male,2015,8277
1694,Departures,25-29 years,Male,2016,8376
1695,Departures,25-29 years,Male,2017,9930
1696,Departures,25-29 years,Male,2018,9945
1697,Departures,25-29 years,Male,2019,9501
1698,Departures,25-29 years,Male,2020,6187
1699,Departures,25-29 years,Male,2021,6504
1700,Departures,25-29 years,Male,2022,8241
1701,Departures,25-29 years,Male,2023,8145
1702,Departures,25-29 years,TOTAL,2001,14044
1703,Departures,25-29 years,TOTAL,2002,12222
1704,Departures,25-29 years,TOTAL,2003,12637
1705,Departures,25-29 years,TOTAL,2004,14278
1706,Departures,25-29 years,TOTAL,2005,15033
1707,Departures,25-29 years,TOTAL,2006,15117
1708,Departures,25-29 years,TOTAL,2007,16886
1709,Departures,25-29 years,TOTAL,2008,17884
1710,Departures,25-29 years,TOTAL,2009,15633
1711,Departures,25-29 years,TOTAL,2010,18102
1712,Departures,25-29 years,TOTAL,2011,19840
